;SK_ID;CELL_LAC_ID
1870;420;245652
1871;420;98843
1872;420;305273
1873;421;251963
1874;421;281243
1875;421;333164
1876;421;101412
1877;421;129772
1878;422;223111
1879;422;313654
1880;422;290412
1881;422;300750
1882;422;199062
1883;423;356047
1884;423;51690
1885;423;102630
1886;423;201756
1887;423;369950
1888;424;141253
1889;424;49318
1890;424;64811
1891;424;369732
1892;424;90312
1893;426;68041
1894;426;89461
1895;426;334495
1896;426;204956
1897;427;89362
1898;427;337271
1899;427;75198
1900;427;186333
1901;427;121161
1902;429;319450
1903;429;88355
1904;429;332390
1905;429;348405
1906;429;301682
1907;431;61382
1908;431;260317
1909;431;200767
1910;431;74093
1911;431;3888
1912;433;12103
1913;433;316497
1914;433;100063
1915;433;174410
1916;433;353408
1917;434;132517
1918;434;333007
1919;434;356414
1920;434;21079
1921;434;44940
1922;435;287957
1923;435;257645
1924;435;176935
1925;435;341839
1926;435;312145
1927;436;283710
1928;436;213711
1929;436;170504
1930;436;275748
1931;436;342778
1932;437;226151
1933;437;103049
1934;437;59125
1935;437;322818
1936;437;275976
1937;438;166152
1938;438;346950
1939;438;259087
1940;438;147216
1941;438;47058
1942;439;363371
1943;439;43944
1944;439;286290
1945;439;14007
1946;439;232430
1947;440;265382
1948;440;312518
1949;440;62625
1950;440;28617
1951;440;364840
1952;441;307356
1953;441;177343
1954;441;157649
1955;441;131877
1956;441;333413
1957;442;80326
1958;442;326129
1959;442;103589
1960;442;146572
1961;442;151532
1962;443;222193
1963;443;80601
1964;443;209301
1965;443;37070
1966;443;368366
1967;444;292161
1968;444;212715
1969;444;103537
1970;444;296687
1971;444;133175
1972;445;97690
1973;445;9478
1974;445;309195
1975;445;64582
1976;445;184516
1977;446;134233
1978;446;127575
1979;446;259266
1980;446;93970
1981;446;262789
1982;447;276694
1983;447;185619
1984;447;220977
1985;447;191407
1986;447;223207
1987;448;31244
1988;448;57614
1989;448;341309
1990;448;232121
1991;448;23408
1992;450;217062
1993;450;327540
1994;450;246076
1995;450;37358
1996;450;152030
1997;451;150469
1998;451;198292
1999;451;303447
2000;451;280145
2001;451;290640
2002;452;299527
2003;452;267944
2004;452;11399
2005;452;247578
2006;452;139250
2007;454;92088
2008;454;200972
2009;454;150022
2010;454;108056
2011;454;175573
2012;455;197148
2013;455;42812
2014;455;240319
2015;455;237634
2016;455;164474
2017;456;276410
2018;456;115539
2019;456;86945
2020;456;80508
2021;456;145353
2022;457;246520
2023;457;2287
2024;457;164238
2025;457;27441
2026;459;190519
2027;459;54099
2028;459;264124
2029;459;311565
2030;459;46232
2031;461;144138
2032;461;223283
2033;461;193045
2034;461;262140
2035;461;318768
2036;462;367753
2037;462;95150
2038;462;239765
2039;462;360613
2040;463;284678
2041;463;331366
2042;463;245585
2043;463;203241
2044;463;25156
2045;464;234726
2046;464;266607
2047;464;124410
2048;464;141234
2049;464;203571
2050;465;194155
2051;465;368324
2052;465;356078
2053;465;23231
2054;465;260981
2055;466;100314
2056;466;119447
2057;466;208745
2058;466;296201
2059;466;343683
2060;467;187356
2061;467;67632
2062;467;367156
2063;467;173192
2064;467;178427
2065;468;91740
2066;468;107600
2067;468;238863
2068;468;137949
2069;468;168339
2070;469;231913
2071;469;237937
2072;469;143142
2073;469;89765
2074;470;190443
2075;470;155201
2076;470;32314
2077;470;44477
2078;470;321828
2079;471;45714
2080;471;334660
2081;471;20041
2082;471;283714
2083;472;32205
2084;472;263477
2085;472;46400
2086;472;211376
2087;472;6039
2088;473;144390
2089;473;258696
2090;473;57911
2091;473;8604
2092;473;284434
2093;474;243630
2094;474;347422
2095;474;220265
2096;474;78975
2097;474;52849
2098;475;158449
2099;475;156074
2100;475;260832
2101;475;110517
2102;475;112783
2103;476;210118
2104;476;220183
2105;476;287376
2106;476;219380
2107;476;294219
2108;477;240341
2109;477;282182
2110;477;169438
2111;477;32022
2112;477;945
2113;478;78586
2114;478;73590
2115;478;232880
2116;478;158751
2117;478;324435
2118;479;53567
2119;479;90405
2120;479;355141
2121;479;15638
2122;479;52043
2123;480;105197
2124;480;351507
2125;480;299136
2126;480;288897
2127;480;91152
2128;481;18017
2129;481;133682
2130;481;245325
2131;481;245357
2132;481;75642
2133;482;242831
2134;482;234654
2135;482;190962
2136;482;291541
2137;482;293010
2138;483;191043
2139;483;315700
2140;483;172096
2141;483;273198
2142;483;131661
2143;484;304713
2144;484;20724
2145;484;349908
2146;484;16795
2147;484;329238
2148;485;40492
2149;485;325352
2150;485;1242
2151;485;10094
2152;485;287822
2153;486;76302
2154;486;68540
2155;486;307111
2156;486;234922
2157;486;264033
2158;487;164011
2159;487;205183
2160;487;305127
2161;487;246104
2162;487;322913
2163;488;365811
2164;488;282463
2165;488;306567
2166;488;98366
2167;488;286626
2168;489;148004
2169;489;293691
2170;489;58404
2171;489;31276
2172;489;272135
2173;490;264572
2174;490;332379
2175;490;299689
2176;490;189235
2177;491;85275
2178;491;309621
2179;491;264666
2180;491;207999
2181;491;348584
2182;492;281379
2183;492;278110
2184;492;7283
2185;492;56251
2186;492;322870
2187;493;124558
2188;493;168921
2189;493;301386
2190;493;5071
2191;493;257689
2192;494;225455
2193;494;298958
2194;494;277546
2195;495;174885
2196;495;64366
2197;495;274261
2198;495;255302
2199;495;219529
2200;496;199540
2201;496;285458
2202;496;47513
2203;496;46249
2204;496;53664
2205;497;108202
2206;497;302353
2207;497;120921
2208;497;236529
2209;497;238011
2210;498;25718
2211;498;345516
2212;498;166975
2213;498;38460
2214;498;229929
2215;499;163210
2216;499;21867
2217;499;222336
2218;499;110749
2219;499;297382
2220;500;12120
2221;500;322904
2222;500;358218
2223;500;329986
2224;501;354795
2225;501;52480
2226;501;150168
2227;502;204467
2228;502;139676
2229;502;253533
2230;502;300070
2231;502;107645
2232;503;285245
2233;503;226312
2234;503;310933
2235;503;339543
2236;503;127048
2237;504;129530
2238;504;217425
2239;504;304477
2240;504;180698
2241;504;217348
2242;505;314544
2243;505;78891
2244;505;215167
2245;505;284029
2246;506;217979
2247;506;11876
2248;506;232912
2249;506;162962
2250;506;235112
2251;507;343258
2252;507;21173
2253;507;260419
2254;507;328012
2255;507;120114
2256;508;308234
2257;508;23579
2258;508;252645
2259;508;122665
2260;508;135374
2261;509;93301
2262;509;362298
2263;509;260130
2264;509;250665
2265;509;15741
2266;510;35831
2267;510;346668
2268;510;237309
2269;510;58220
2270;510;311102
2271;511;330766
2272;511;107949
2273;511;167808
2274;511;79965
2275;511;249776
2276;512;217011
2277;512;211064
2278;512;291324
2279;512;346180
2280;512;68055
2281;513;2891
2282;513;162188
2283;513;181451
2284;513;116897
2285;513;353880
2286;514;120833
2287;514;299167
2288;514;244468
2289;514;83066
2290;515;69537
2291;515;96446
2292;515;346504
2293;515;315576
2294;515;252470
2295;516;316742
2296;516;334672
2297;516;284815
2298;516;275644
2299;516;258018
2300;517;339982
2301;517;233116
2302;517;347249
2303;517;94095
2304;517;357937
2305;518;297424
2306;518;263713
2307;518;350467
2308;518;40032
2309;518;231827
2310;520;272821
2311;520;200088
2312;520;1857
2313;520;7914
2314;520;190465
2315;521;60519
2316;521;332067
2317;521;319827
2318;521;273678
2319;521;294160
2320;522;367822
2321;522;18245
2322;522;88615
2323;522;295188
2324;522;277431
2325;523;365078
2326;523;214871
2327;523;271769
2328;523;371326
2329;523;324881
2330;524;39461
2331;524;83392
2332;524;140712
2333;524;248919
2334;525;170314
2335;525;262926
2336;525;208841
2337;525;308552
2338;525;354633
2339;526;205050
2340;526;336296
2341;526;32210
2342;526;307623
2343;526;242097
2344;527;330234
2345;527;163826
2346;527;163711
2347;527;176421
2348;527;155240
2349;528;349943
2350;528;53409
2351;528;351462
2352;528;185759
2353;528;57323
2354;529;31873
2355;529;345190
2356;529;126411
2357;529;155853
2358;529;157232
2359;531;163841
2360;531;276994
2361;531;64723
2362;531;85720
2363;532;208074
2364;532;113318
2365;532;84695
2366;532;38701
2367;532;177404
2368;534;126789
2369;534;363448
2370;534;116617
2371;534;312315
2372;534;158957
2373;535;361524
2374;535;44029
2375;535;301716
2376;535;354954
2377;535;241582
2378;536;123875
2379;536;27672
2380;536;13792
2381;536;342616
2382;536;331605
2383;537;231004
2384;537;304311
2385;537;202702
2386;537;46217
2387;537;85843
2388;538;266765
2389;538;13270
2390;538;30141
2391;538;182544
2392;539;242619
2393;539;33222
2394;539;225001
2395;539;23094
2396;542;121349
2397;542;344306
2398;542;302202
2399;542;136271
2400;542;329595
2401;543;10617
2402;543;72387
2403;543;73976
2404;543;264705
2405;543;107722
2406;544;190975
2407;544;172938
2408;544;10869
2409;544;122637
2410;544;336854
2411;545;258536
2412;545;237089
2413;545;359816
2414;545;63050
2415;545;299680
2416;546;18017
2417;546;245357
2418;546;329002
2419;546;139278
2420;546;338682
2421;547;73689
2422;547;307646
2423;547;63493
2424;547;86993
2425;547;140751
2426;548;171787
2427;548;165492
2428;548;135291
2429;549;200389
2430;549;202904
2431;549;333193
2432;549;276857
2433;549;276396
2434;550;30544
2435;550;360872
2436;550;194728
2437;550;104013
2438;550;25105
2439;551;79049
2440;551;246939
2441;551;244163
2442;551;70533
2443;551;196355
2444;552;292
2445;552;292916
2446;552;166250
2447;552;180169
2448;552;143315
2449;553;153935
2450;553;319607
2451;553;215978
2452;553;99523
2453;553;169048
2454;554;50874
2455;554;296128
2456;554;266457
2457;554;261514
2458;554;369298
2459;555;310365
2460;555;139571
2461;555;16295
2462;555;141149
2463;555;159624
2464;556;251518
2465;556;60884
2466;556;131184
2467;556;89611
2468;556;245226
2469;557;305149
2470;557;66764
2471;557;138282
2472;557;94038
2473;557;288700
2474;558;87389
2475;558;183870
2476;558;268739
2477;558;369739
2478;558;12865
2479;559;135474
2480;559;166776
2481;559;97297
2482;559;102229
2483;559;325861
2484;560;348534
2485;560;307135
2486;560;293473
2487;560;6519
2488;561;148341
2489;561;327939
2490;562;152587
2491;562;293239
2492;562;78430
2493;562;226195
2494;562;70038
2495;563;55952
2496;563;49199
2497;563;106473
2498;563;255540
2499;563;149197
2500;564;322449
2501;564;18713
2502;564;135089
2503;564;146911
2504;564;33974
2505;565;355340
2506;565;190651
2507;565;111476
2508;565;223121
2509;565;304014
2510;566;370267
2511;566;358038
2512;566;233545
2513;566;335467
2514;566;233571
2515;567;53550
2516;567;238678
2517;567;240451
2518;567;52143
2519;567;174177
2520;568;35651
2521;568;172617
2522;568;307519
2523;568;317097
2524;568;234437
2525;570;149997
2526;570;314131
2527;570;353006
2528;570;186169
2529;570;183577
2530;571;20396
2531;571;49489
2532;571;342280
2533;571;221460
2534;571;323218
2535;573;312059
2536;573;54672
2537;573;352642
2538;573;186015
2539;573;230469
2540;574;23273
2541;574;359307
2542;574;352586
2543;574;162238
2544;575;333340
2545;575;239281
2546;575;121382
2547;575;104964
2548;575;169941
2549;576;2055
2550;576;250171
2551;576;268404
2552;576;317572
2553;576;74047
2554;577;235924
2555;577;13315
2556;577;73146
2557;577;281947
2558;577;226696
2559;578;234507
2560;578;171208
2561;578;108208
2562;578;283967
2563;578;238339
2564;579;147151
2565;579;1934
2566;579;120115
2567;579;191995
2568;579;197572
2569;580;248559
2570;580;22576
2571;580;326601
2572;580;228760
2573;580;174757
2574;581;243913
2575;581;273211
2576;581;245061
2577;581;352598
2578;581;188472
2579;582;220923
2580;582;211605
2581;582;1680
2582;582;290822
2583;582;76988
2584;583;31048
2585;583;89619
2586;583;182845
2587;583;337281
2588;583;147604
2589;584;155074
2590;584;60213
2591;584;326016
2592;584;215094
2593;584;204120
2594;585;7188
2595;585;245207
2596;585;276899
2597;585;236395
2598;585;85605
2599;586;99566
2600;586;302757
2601;586;98727
2602;586;174652
2603;586;169150
2604;587;43967
2605;587;65025
2606;587;336981
2607;587;355904
2608;587;263635
2609;589;71332
2610;589;112839
2611;589;328885
2612;590;318238
2613;590;201412
2614;590;9106
2615;590;48717
2616;590;130827
2617;591;79479
2618;591;226938
2619;591;224896
2620;591;265222
2621;591;359623
2622;592;149729
2623;592;7509
2624;592;138878
2625;592;205700
2626;592;311300
2627;593;173315
2628;593;273432
2629;593;2342
2630;593;349004
2631;593;26327
2632;594;27097
2633;594;209722
2634;594;238622
2635;594;78483
2636;594;96211
2637;595;323170
2638;595;270394
2639;595;357083
2640;595;328209
2641;595;116017
2642;596;359938
2643;596;84495
2644;596;69354
2645;596;135106
2646;596;235909
2647;597;249561
2648;597;134307
2649;597;315865
2650;597;15295
2651;597;215504
2652;598;97006
2653;598;59075
2654;598;182955
2655;598;247922
2656;598;27379
2657;599;81066
2658;599;174851
2659;599;272032
2660;599;366348
2661;599;213836
2662;600;183805
2663;600;94591
2664;600;348893
2665;600;212995
2666;600;317258
2667;601;323469
2668;601;220050
2669;601;130010
2670;601;142064
2671;601;346155
2672;602;349740
2673;602;287135
2674;602;194678
2675;602;220265
2676;602;226331
2677;603;156574
2678;603;145115
2679;603;353564
2680;603;100954
2681;603;128052
2682;604;88571
2683;604;24326
2684;604;227846
2685;604;28169
2686;604;353880
2687;605;363196
2688;605;202287
2689;605;202720
2690;605;232474
2691;605;38175
2692;606;10366
2693;606;235805
2694;606;365393
2695;606;82383
2696;606;98698
2697;608;339493
2698;608;122547
2699;608;138501
2700;608;60707
2701;608;337274
2702;609;172879
2703;609;296019
2704;609;248116
2705;609;147248
2706;609;292881
2707;610;257427
2708;610;10405
2709;610;354287
2710;610;30790
2711;610;297719
2712;611;134350
2713;611;174518
2714;611;150327
2715;611;257124
2716;611;305740
2717;612;200949
2718;612;263176
2719;612;123627
2720;612;359193
2721;612;66435
2722;614;261703
2723;614;227345
2724;614;416
2725;614;178369
2726;614;165458
2727;615;134196
2728;615;1931
2729;615;256913
2730;615;110775
2731;615;345091
2732;616;33957
2733;616;20914
2734;616;63130
2735;616;162718
2736;616;199490
2737;618;196309
2738;618;83404
2739;618;165110
2740;618;177411
2741;618;323105
2742;619;340255
2743;619;60144
2744;619;78062
2745;619;13569
2746;619;347770
2747;620;153106
2748;620;210050
2749;620;326653
2750;620;85873
2751;620;46794
2752;621;62028
2753;621;65890
2754;621;120624
2755;621;126307
2756;621;81154
2757;622;339819
2758;622;331803
2759;622;199143
2760;622;298142
2761;622;108034
2762;623;181111
2763;623;356314
2764;623;104432
2765;623;228952
2766;623;219855
2767;624;250981
2768;624;284459
2769;624;207372
2770;624;258090
2771;624;56703
2772;626;196244
2773;626;121960
2774;626;12904
2775;626;216872
2776;626;103048
2777;627;195543
2778;627;243481
2779;627;289202
2780;627;233745
2781;627;74944
2782;628;84203
2783;628;194419
2784;628;31873
2785;628;233547
2786;628;88206
2787;629;177029
2788;629;261731
